"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,9,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",86.00,9.00,2.51,0.87,3.31,0.00,2.31,0.00,0.00,310.00,111.00,20.00,102.00,0.00,77.00,
2014,9,"B6","JetBlue Airways","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19254.00,3270.00,611.76,66.52,1573.14,0.41,1018.17,31.00,42.00,172230.00,53942.00,3733.00,60052.00,98.00,54405.00,
2014,9,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",598.00,153.00,26.04,6.69,99.42,0.00,20.85,17.00,2.00,9585.00,1497.00,374.00,6590.00,0.00,1124.00,
2014,9,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",400.00,53.00,23.31,2.73,19.41,0.00,7.55,0.00,0.00,2366.00,1222.00,122.00,711.00,0.00,311.00,
2014,9,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1896.00,211.00,73.43,5.57,104.27,0.00,27.73,1.00,0.00,10874.00,5638.00,301.00,3393.00,0.00,1542.00,
2014,9,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4835.00,464.00,158.52,12.25,168.90,0.00,124.33,16.00,1.00,24690.00,12599.00,1018.00,4864.00,0.00,6209.00,
2014,9,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",230.00,24.00,13.78,1.09,8.16,0.00,0.97,0.00,0.00,1192.00,792.00,64.00,289.00,0.00,47.00,
2014,9,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",657.00,94.00,38.54,4.59,30.43,0.00,20.45,0.00,0.00,4589.00,2097.00,260.00,1104.00,0.00,1128.00,
2014,9,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",760.00,124.00,29.46,2.15,80.33,0.99,11.07,0.00,1.00,5037.00,1773.00,142.00,2499.00,222.00,401.00,
2014,9,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1992.00,341.00,75.32,5.27,211.11,0.00,49.30,2.00,2.00,16507.00,5688.00,325.00,7382.00,0.00,3112.00,
2014,9,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",2977.00,228.00,73.28,6.84,82.88,1.00,64.00,3.00,3.00,10967.00,4758.00,311.00,2401.00,38.00,3459.00,
2014,9,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",212.00,44.00,14.57,1.45,18.75,0.00,9.23,0.00,2.00,2014.00,516.00,57.00,1082.00,0.00,359.00,
2014,9,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4253.00,404.00,111.72,8.97,160.19,0.00,123.12,16.00,14.00,23448.00,10078.00,829.00,5284.00,0.00,7257.00,
2014,9,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",482.00,56.00,22.32,1.27,7.46,0.00,24.95,0.00,0.00,3362.00,1752.00,211.00,234.00,0.00,1165.00,
2014,9,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1196.00,157.00,51.52,7.70,67.26,0.00,30.52,0.00,1.00,6725.00,2742.00,304.00,2461.00,0.00,1218.00,
2014,9,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",174.00,29.00,10.84,1.80,7.01,1.00,8.35,0.00,0.00,1192.00,529.00,79.00,229.00,32.00,323.00,
2014,9,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",499.00,105.00,30.67,4.80,56.53,0.00,12.99,0.00,0.00,4102.00,1170.00,203.00,2234.00,0.00,495.00,
2014,9,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",221.00,21.00,8.94,0.78,7.00,0.00,4.28,0.00,0.00,926.00,339.00,49.00,275.00,0.00,263.00,
2014,9,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",487.00,81.00,23.92,3.54,34.22,0.00,19.32,0.00,0.00,3752.00,1085.00,194.00,1480.00,0.00,993.00,
2014,9,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",253.00,29.00,13.60,3.62,3.47,0.00,8.32,9.00,0.00,966.00,541.00,143.00,84.00,0.00,198.00,
2014,9,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",56.00,9.00,2.35,0.07,3.00,0.00,3.58,0.00,0.00,375.00,58.00,3.00,144.00,0.00,170.00,
2014,9,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",144.00,24.00,11.04,1.77,5.24,0.00,5.94,0.00,1.00,1481.00,934.00,137.00,204.00,0.00,206.00,
2014,9,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",257.00,40.00,18.79,1.89,9.91,0.00,9.42,0.00,0.00,1764.00,1054.00,81.00,338.00,0.00,291.00,
2014,9,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1142.00,129.00,52.70,5.26,51.37,0.00,19.67,1.00,1.00,6099.00,3404.00,225.00,1469.00,0.00,1001.00,
2014,9,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",787.00,120.00,48.06,5.70,36.09,0.00,30.15,0.00,0.00,5261.00,2364.00,247.00,1171.00,0.00,1479.00,
2014,9,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",162.00,9.00,5.58,0.00,3.22,0.00,0.20,0.00,0.00,689.00,540.00,0.00,145.00,0.00,4.00,
2014,9,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",987.00,139.00,45.22,6.86,66.13,0.00,20.79,1.00,0.00,6712.00,2767.00,335.00,2664.00,0.00,946.00,
2014,9,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",206.00,20.00,8.32,0.00,10.62,0.00,1.06,0.00,0.00,1117.00,805.00,0.00,288.00,0.00,24.00,
2014,9,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",398.00,50.00,19.48,2.66,14.21,0.00,13.66,0.00,2.00,2028.00,855.00,125.00,465.00,0.00,583.00,
2014,9,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",528.00,67.00,21.56,3.13,32.69,0.00,9.62,0.00,1.00,2623.00,1304.00,89.00,847.00,0.00,383.00,
2014,9,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",506.00,60.00,28.19,2.25,22.42,0.00,7.14,0.00,1.00,3127.00,1942.00,72.00,686.00,0.00,427.00,
2014,9,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",248.00,43.00,14.90,3.35,8.35,0.00,16.40,0.00,0.00,2733.00,623.00,1108.00,245.00,0.00,757.00,
2014,9,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",48.00,2.00,1.97,0.00,0.03,0.00,0.00,0.00,0.00,90.00,89.00,0.00,1.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",345.00,50.00,23.12,1.31,15.54,0.00,10.04,0.00,1.00,2897.00,1634.00,94.00,669.00,0.00,500.00,
2014,9,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",761.00,109.00,43.20,6.42,36.79,0.00,22.59,0.00,1.00,4273.00,1718.00,390.00,1280.00,0.00,885.00,
2014,9,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",101.00,20.00,6.14,1.08,6.36,0.00,6.42,0.00,0.00,878.00,380.00,44.00,189.00,0.00,265.00,
2014,9,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",953.00,126.00,45.94,4.97,57.94,0.00,17.15,0.00,0.00,5531.00,2658.00,400.00,1611.00,0.00,862.00,
2014,9,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",468.00,59.00,26.93,4.70,11.65,0.00,15.72,0.00,0.00,3492.00,2195.00,261.00,390.00,0.00,646.00,
2014,9,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",289.00,46.00,15.24,3.67,11.44,0.00,15.65,0.00,0.00,1821.00,591.00,191.00,349.00,0.00,690.00,
2014,9,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",1627.00,230.00,60.34,9.76,106.06,0.00,53.85,0.00,2.00,10932.00,3833.00,380.00,4164.00,0.00,2555.00,
2014,9,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",328.00,55.00,22.08,2.18,16.57,0.00,14.18,0.00,0.00,2174.00,943.00,159.00,526.00,0.00,546.00,
2014,9,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",278.00,37.00,9.33,3.30,8.85,0.00,15.52,0.00,0.00,1497.00,354.00,122.00,349.00,0.00,672.00,
2014,9,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",426.00,74.00,31.84,5.69,16.06,0.00,20.41,0.00,0.00,3949.00,1890.00,339.00,667.00,0.00,1053.00,
2014,9,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",476.00,66.00,28.50,5.76,18.13,0.00,13.61,0.00,1.00,2453.00,1169.00,232.00,568.00,0.00,484.00,
2014,9,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",307.00,23.00,7.48,2.87,6.68,0.00,5.97,0.00,1.00,676.00,193.00,120.00,212.00,0.00,151.00,
2014,9,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",283.00,29.00,14.18,3.11,4.20,0.00,7.52,0.00,0.00,1484.00,690.00,160.00,163.00,0.00,471.00,
2014,9,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",167.00,10.00,3.01,0.17,5.63,0.00,1.19,0.00,0.00,430.00,95.00,26.00,164.00,0.00,145.00,
2014,9,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",201.00,61.00,13.34,0.00,42.48,0.00,5.18,6.00,1.00,2696.00,532.00,0.00,1949.00,0.00,215.00,
2014,9,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",454.00,66.00,29.70,1.39,23.06,0.00,11.84,17.00,0.00,2431.00,1305.00,44.00,580.00,0.00,502.00,
2014,9,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",391.00,59.00,23.74,1.31,17.30,0.00,16.65,0.00,0.00,2141.00,951.00,48.00,469.00,0.00,673.00,
2014,9,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",378.00,45.00,14.74,2.18,13.94,0.00,14.14,0.00,1.00,1742.00,658.00,152.00,372.00,0.00,560.00,
2014,9,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",359.00,39.00,15.21,5.55,11.53,0.00,6.71,0.00,0.00,1469.00,452.00,235.00,357.00,0.00,425.00,
2014,9,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",251.00,31.00,13.80,4.40,9.01,0.00,3.79,8.00,0.00,1511.00,752.00,327.00,280.00,0.00,152.00,
2014,9,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",247.00,37.00,11.88,3.48,17.16,0.00,4.48,0.00,0.00,1473.00,524.00,161.00,600.00,0.00,188.00,
2014,9,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",595.00,112.00,34.21,4.22,48.91,0.00,24.67,0.00,0.00,5558.00,2108.00,257.00,2012.00,0.00,1181.00,
2014,9,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",88.00,9.00,3.13,0.95,2.91,0.00,2.00,0.00,0.00,332.00,135.00,41.00,74.00,0.00,82.00,
2014,9,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",224.00,19.00,4.04,3.00,10.61,0.00,1.35,0.00,0.00,702.00,177.00,151.00,316.00,0.00,58.00,
2014,9,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",717.00,96.00,32.32,5.52,37.08,0.00,21.09,0.00,1.00,4022.00,1702.00,214.00,1136.00,0.00,970.00,
2014,9,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",26.00,2.00,0.71,0.00,0.00,0.00,1.29,0.00,0.00,57.00,19.00,0.00,0.00,0.00,38.00,
2014,9,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",491.00,79.00,29.03,3.16,32.40,0.00,14.40,0.00,0.00,2987.00,1187.00,103.00,1059.00,0.00,638.00,
2014,9,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",458.00,71.00,23.49,5.48,25.13,0.00,16.90,0.00,0.00,2309.00,732.00,185.00,753.00,0.00,639.00,
2014,9,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",60.00,7.00,5.52,1.00,0.00,0.00,0.48,0.00,1.00,450.00,387.00,53.00,0.00,0.00,10.00,
2014,9,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",50.00,4.00,3.64,0.00,0.36,0.00,0.00,0.00,0.00,131.00,121.00,0.00,10.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",193.00,28.00,10.82,0.53,4.71,0.00,11.95,0.00,0.00,1458.00,476.00,48.00,166.00,0.00,768.00,
2014,9,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",77.00,11.00,4.07,0.00,4.49,0.00,2.44,0.00,0.00,292.00,124.00,0.00,112.00,0.00,56.00,
2014,9,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",243.00,34.00,10.01,2.69,13.02,0.00,8.27,0.00,0.00,1542.00,499.00,195.00,376.00,0.00,472.00,
2014,9,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",291.00,33.00,10.78,0.61,11.27,0.00,10.34,0.00,0.00,1142.00,406.00,18.00,335.00,0.00,383.00,
2014,9,"DL","Delta Air Lines Inc.","FNT","Flint, MI: Bishop International",86.00,13.00,4.68,1.85,3.34,0.00,3.13,0.00,0.00,412.00,120.00,80.00,122.00,0.00,90.00,
2014,9,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",577.00,83.00,26.33,2.89,30.07,0.00,23.72,0.00,1.00,3851.00,1143.00,161.00,1419.00,0.00,1128.00,
2014,9,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",30.00,2.00,0.91,0.02,0.00,0.00,1.07,0.00,0.00,77.00,20.00,1.00,0.00,0.00,56.00,
2014,9,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",582.00,85.00,25.77,2.17,46.88,0.00,10.18,0.00,4.00,3574.00,1443.00,131.00,1604.00,0.00,396.00,
2014,9,"DL","Delta Air Lines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",30.00,3.00,1.62,0.64,0.53,0.00,0.21,0.00,0.00,105.00,45.00,36.00,12.00,0.00,12.00,
2014,9,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee Regional",157.00,34.00,15.31,0.33,9.47,0.00,8.89,0.00,0.00,2133.00,1230.00,53.00,347.00,0.00,503.00,
2014,9,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",152.00,24.00,7.39,2.14,6.30,0.00,8.18,0.00,0.00,940.00,240.00,120.00,219.00,0.00,361.00,
2014,9,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",111.00,21.00,5.66,0.21,7.78,0.00,7.34,0.00,0.00,981.00,345.00,9.00,313.00,0.00,314.00,
2014,9,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",90.00,7.00,2.00,1.00,4.00,0.00,0.00,0.00,1.00,328.00,154.00,80.00,94.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",77.00,2.00,1.30,0.00,0.70,0.00,0.00,0.00,0.00,54.00,35.00,0.00,19.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",266.00,36.00,15.95,2.10,10.57,0.00,7.37,0.00,0.00,1385.00,604.00,205.00,312.00,0.00,264.00,
2014,9,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",201.00,35.00,10.08,2.02,11.95,0.00,10.96,0.00,0.00,1388.00,397.00,110.00,302.00,0.00,579.00,
2014,9,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",86.00,5.00,3.56,0.00,1.44,0.00,0.00,0.00,0.00,378.00,348.00,0.00,30.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",153.00,21.00,7.67,0.00,9.59,0.00,3.74,1.00,0.00,925.00,490.00,0.00,285.00,0.00,150.00,
2014,9,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",56.00,10.00,3.40,1.01,2.61,0.00,2.97,0.00,0.00,514.00,288.00,53.00,77.00,0.00,96.00,
2014,9,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",116.00,16.00,7.92,1.49,2.95,0.00,3.64,0.00,0.00,579.00,305.00,66.00,71.00,0.00,137.00,
2014,9,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",187.00,23.00,12.24,1.36,3.88,0.00,5.52,0.00,0.00,1051.00,565.00,63.00,189.00,0.00,234.00,
2014,9,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",93.00,16.00,7.80,0.82,1.74,0.00,5.64,0.00,0.00,1001.00,444.00,66.00,82.00,0.00,409.00,
2014,9,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",133.00,17.00,6.63,2.20,1.40,0.00,6.78,0.00,1.00,858.00,309.00,80.00,68.00,0.00,401.00,
2014,9,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",219.00,25.00,9.51,1.18,6.71,0.00,7.59,0.00,0.00,1325.00,430.00,62.00,335.00,0.00,498.00,
2014,9,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",62.00,17.00,4.04,0.60,1.63,0.00,10.73,0.00,0.00,1074.00,271.00,45.00,47.00,0.00,711.00,
2014,9,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",166.00,18.00,4.60,1.23,6.84,0.00,5.33,0.00,2.00,979.00,194.00,220.00,259.00,0.00,306.00,
2014,9,"DL","Delta Air Lines Inc.","CHA","Chattanooga, TN: Lovell Field",77.00,18.00,5.55,0.50,6.11,0.00,5.84,0.00,0.00,789.00,251.00,36.00,205.00,0.00,297.00,
2014,9,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",217.00,34.00,10.14,2.15,10.52,0.00,11.19,0.00,0.00,1576.00,623.00,76.00,420.00,0.00,457.00,
2014,9,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",113.00,10.00,3.14,0.20,1.43,0.00,5.23,0.00,0.00,459.00,92.00,17.00,49.00,0.00,301.00,
2014,9,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",202.00,27.00,8.60,1.26,6.03,0.00,11.12,0.00,0.00,1290.00,348.00,84.00,282.00,0.00,576.00,
2014,9,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",60.00,2.00,0.62,0.00,1.38,0.00,0.00,0.00,0.00,59.00,15.00,0.00,44.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",82.00,18.00,4.60,0.10,7.82,0.00,5.48,0.00,0.00,821.00,186.00,4.00,279.00,0.00,352.00,
2014,9,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",130.00,10.00,6.28,0.00,2.17,0.00,1.54,0.00,1.00,244.00,152.00,0.00,51.00,0.00,41.00,
2014,9,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",59.00,7.00,3.97,0.00,2.15,0.00,0.88,0.00,0.00,280.00,220.00,0.00,37.00,0.00,23.00,
2014,9,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",122.00,17.00,8.04,1.43,4.23,0.00,3.29,0.00,0.00,684.00,423.00,39.00,140.00,0.00,82.00,
2014,9,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",78.00,3.00,1.47,0.00,1.53,0.00,0.00,0.00,0.00,69.00,40.00,0.00,29.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",90.00,9.00,5.80,0.00,0.92,0.00,2.28,0.00,0.00,334.00,231.00,0.00,25.00,0.00,78.00,
2014,9,"DL","Delta Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",113.00,7.00,2.28,1.11,0.63,0.00,2.98,0.00,0.00,336.00,73.00,49.00,35.00,0.00,179.00,
2014,9,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",90.00,15.00,7.16,0.55,2.83,0.00,4.45,0.00,0.00,826.00,545.00,31.00,77.00,0.00,173.00,
2014,9,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",60.00,6.00,3.31,0.00,2.00,0.00,0.69,0.00,1.00,204.00,136.00,0.00,44.00,0.00,24.00,
2014,9,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",87.00,11.00,4.72,0.57,2.16,0.00,3.55,0.00,0.00,401.00,169.00,33.00,67.00,0.00,132.00,
2014,9,"DL","Delta Air Lines Inc.","GRB","Green Bay, WI: Austin Straubel International",6.00,1.00,0.00,0.21,0.76,0.00,0.03,0.00,0.00,29.00,0.00,6.00,22.00,0.00,1.00,
2014,9,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",90.00,12.00,6.19,0.00,3.77,0.00,2.03,0.00,0.00,437.00,323.00,0.00,76.00,0.00,38.00,
2014,9,"DL","Delta Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,37.00,0.00,0.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",201.00,20.00,10.47,1.85,2.72,0.00,4.96,0.00,0.00,806.00,396.00,80.00,100.00,0.00,230.00,
2014,9,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Northwest Florida Regional",170.00,29.00,12.88,0.76,8.50,0.00,6.86,0.00,0.00,1423.00,764.00,35.00,252.00,0.00,372.00,
2014,9,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",60.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,208.00,154.00,0.00,54.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",86.00,13.00,3.93,1.19,3.15,0.00,4.72,0.00,0.00,589.00,192.00,79.00,84.00,0.00,234.00,
2014,9,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",192.00,23.00,8.10,2.34,5.52,0.00,7.04,0.00,0.00,1063.00,382.00,196.00,151.00,0.00,334.00,
2014,9,"DL","Delta Air Lines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",84.00,18.00,5.64,1.50,3.38,0.00,7.47,0.00,0.00,667.00,233.00,93.00,90.00,0.00,251.00,
2014,9,"DL","Delta Air Lines Inc.","ILM","Wilmington, NC: Wilmington International",30.00,5.00,2.86,0.00,0.08,0.00,2.06,0.00,0.00,245.00,102.00,0.00,2.00,0.00,141.00,
2014,9,"DL","Delta Air Lines Inc.","ROA","Roanoke, VA: Roanoke Regional/Woodrum Field",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,62.00,0.00,0.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","ATW","Appleton, WI: Outagamie County Regional",30.00,8.00,3.04,1.00,3.69,0.00,0.28,0.00,0.00,352.00,180.00,50.00,103.00,0.00,19.00,
2014,9,"DL","Delta Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",34.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,80.00,61.00,0.00,19.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,3.00,2.25,0.00,0.00,0.00,0.75,0.00,0.00,133.00,95.00,0.00,0.00,0.00,38.00,
2014,9,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",108.00,19.00,5.82,3.03,5.08,0.00,5.07,0.00,1.00,675.00,249.00,130.00,134.00,0.00,162.00,
2014,9,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",172.00,25.00,12.95,0.81,5.91,0.00,5.33,0.00,0.00,1185.00,617.00,34.00,272.00,0.00,262.00,
2014,9,"DL","Delta Air Lines Inc.","ICT","Wichita, KS: Wichita Mid-Continent",115.00,16.00,7.06,1.76,2.38,0.00,4.80,0.00,0.00,1030.00,670.00,47.00,96.00,0.00,217.00,
2014,9,"DL","Delta Air Lines Inc.","SHV","Shreveport, LA: Shreveport Regional",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",116.00,14.00,6.81,1.01,2.18,0.00,4.00,0.00,0.00,683.00,368.00,30.00,94.00,0.00,191.00,
2014,9,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",142.00,14.00,7.24,0.88,3.49,0.00,2.39,0.00,0.00,434.00,214.00,28.00,114.00,0.00,78.00,
2014,9,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20.00,2.00,0.19,0.00,0.39,0.00,1.42,0.00,0.00,157.00,4.00,0.00,31.00,0.00,122.00,
2014,9,"DL","Delta Air Lines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30.00,5.00,2.29,0.00,1.22,0.00,1.49,0.00,0.00,194.00,105.00,0.00,27.00,0.00,62.00,
2014,9,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",30.00,3.00,1.68,0.00,1.16,0.00,0.16,0.00,0.00,341.00,318.00,0.00,20.00,0.00,3.00,
